# time des_x des_y des_z pos_x pos_y pos_z des_vx des_vy des_vz vel_x vel_y vel_z err_x err_y err_z verr_x verr_y verr_z force_x force_y force_z kx0 kx1 kx2 kv0 kv1 kv2
1767437152.855783918 9.36514 -1.96487 0.919934 9.35545 -1.96218 0.921884 0.287851 -0.251304 0.0160968 0.325863 -0.259015 0.0151014 0.00969214 -0.00269178 -0.00195008 -0.0380124 0.00771145 0.000995318 0.195847 -0.129002 9.22783 15.7 15.7 15 6.4 6.4 6
1767437152.865725863 9.36803 -1.96739 0.920076 9.35873 -1.96478 0.922013 0.29072 -0.252684 0.01242 0.329854 -0.260781 0.0108201 0.00930301 -0.00260982 -0.00193725 -0.039134 0.00809725 0.00159991 0.165318 -0.123196 9.23703 15.7 15.7 15 6.4 6.4 6
1767437152.875525221 9.37094 -1.96991 0.920182 9.36205 -1.96739 0.922101 0.2934 -0.254039 0.00881029 0.333589 -0.262503 0.00662347 0.00889513 -0.00251727 -0.0019187 -0.0401897 0.00846433 0.00218682 0.134316 -0.117256 9.24659 15.7 15.7 15 6.4 6.4 6
1767437152.885724383 9.37394 -1.9725 0.920253 9.3654 -1.97003 0.922146 0.295938 -0.255397 0.00519318 0.337063 -0.264173 0.0025172 0.00853434 -0.00247066 -0.00189327 -0.0411243 0.00877655 0.00267598 0.103838 -0.112249 9.25616 15.7 15.7 15 6.4 6.4 6
1767437152.895791479 9.3769 -1.97505 0.920287 9.36879 -1.97268 0.922151 0.298235 -0.256706 0.00170731 0.340266 -0.265784 -0.00149782 0.00810989 -0.00237394 -0.00186394 -0.0420305 0.00907839 0.00320513 0.0723295 -0.106473 9.26629 15.7 15.7 15 6.4 6.4 6
1767437152.905646175 9.37988 -1.97762 0.920287 9.37221 -1.97534 0.922117 0.300331 -0.25799 -0.00170832 0.34319 -0.26733 -0.00541826 0.00767522 -0.00227307 -0.00182934 -0.0428585 0.00934043 0.00370994 0.0406391 -0.100796 9.2767 15.7 15.7 15 6.4 6.4 6
1767437152.915837660 9.38289 -1.9802 0.920253 9.37565 -1.97802 0.922043 0.302225 -0.25925 -0.00505495 0.345827 -0.268807 -0.00924037 0.00723528 -0.00217205 -0.00178976 -0.0436023 0.00955696 0.00418542 0.00888919 -0.0953156 9.28735 15.7 15.7 15 6.4 6.4 6
1767437152.925332893 9.38579 -1.98269 0.92019 9.37877 -1.98045 0.921945 0.303846 -0.260435 -0.00819845 0.347948 -0.270073 -0.0125932 0.00701658 -0.00223656 -0.00175499 -0.044102 0.00963779 0.00439475 -0.0175242 -0.0933147 9.29635 15.7 15.7 15 6.4 6.4 6
1767437152.935109712 9.38879 -1.98526 0.920094 9.38226 -1.98316 0.921801 0.305306 -0.261626 -0.0113533 0.350017 -0.271407 -0.0162186 0.0065252 -0.00209894 -0.00170715 -0.0447102 0.00978107 0.00486528 -0.0498053 -0.0875923 9.30759 15.7 15.7 15 6.4 6.4 6
1767437152.945886129 9.39202 -1.98803 0.919956 9.38612 -1.98615 0.921601 0.306638 -0.262876 -0.014653 0.351933 -0.272788 -0.0200838 0.00589933 -0.00187854 -0.00164492 -0.0452948 0.00991208 0.00543079 -0.0859951 -0.0803624 9.32051 15.7 15.7 15 6.4 6.4 6
1767437152.955863028 9.39508 -1.99065 0.919795 9.38965 -1.98888 0.921383 0.307665 -0.264024 -0.017676 0.353342 -0.273964 -0.0234831 0.0054332 -0.00176964 -0.00158812 -0.0456764 0.00993996 0.00580711 -0.117487 -0.0756289 9.33199 15.7 15.7 15 6.4 6.4 6
1767437152.965658844 9.39821 -1.99334 0.9196 9.39319 -1.99163 0.921132 0.308481 -0.265164 -0.0206688 0.354427 -0.275066 -0.026768 0.00502408 -0.00171254 -0.00153162 -0.0459457 0.00990224 0.00609919 -0.148153 -0.0719962 9.3434 15.7 15.7 15 6.4 6.4 6
1767437152.975776955 9.40129 -1.99599 0.91938 9.39674 -1.99438 0.920848 0.309051 -0.266251 -0.0235139 0.355184 -0.276098 -0.0299367 0.00455249 -0.0016042 -0.00146819 -0.0461327 0.00984638 0.00642283 -0.179137 -0.0676636 9.35518 15.7 15.7 15 6.4 6.4 6
1767437152.985748888 9.40435 -1.99863 0.919133 9.40029 -1.99715 0.920533 0.309389 -0.267302 -0.0262495 0.355609 -0.277063 -0.0329875 0.00405946 -0.00147923 -0.00139985 -0.0462201 0.00976121 0.00673796 -0.209943 -0.063228 9.36715 15.7 15.7 15 6.4 6.4 6
1767437152.995715079 9.40745 -2.00132 0.918857 9.40385 -1.99993 0.920189 0.309498 -0.268334 -0.0289257 0.355701 -0.277966 -0.0359183 0.0036055 -0.00138938 -0.00133191 -0.0462035 0.00963143 0.0069926 -0.240005 -0.0595398 9.37908 15.7 15.7 15 6.4 6.4 6
1767437153.005771846 9.41055 -2.004 0.918554 9.40741 -2.00271 0.919815 0.30937 -0.269333 -0.0314991 0.355459 -0.27881 -0.0387277 0.00314545 -0.00129511 -0.00126093 -0.0460891 0.00947798 0.0072286 -0.269689 -0.055891 9.39113 15.7 15.7 15 6.4 6.4 6
1767437153.018549640 9.41366 -2.00672 0.918225 9.41096 -2.0055 0.919415 0.309001 -0.270303 -0.0339851 0.354881 -0.279602 -0.0414144 0.00270163 -0.00121526 -0.00118933 -0.0458801 0.00929927 0.0074293 -0.298791 -0.0525684 9.4032 15.7 15.7 15 6.4 6.4 6
1767437153.025776011 9.41676 -2.00944 0.917871 9.4145 -2.0083 0.918987 0.308391 -0.27124 -0.0363707 0.353971 -0.280345 -0.0439827 0.00226197 -0.00113877 -0.00111612 -0.0455795 0.00910466 0.00761199 -0.327382 -0.0493545 9.41538 15.7 15.7 15 6.4 6.4 6
1767437153.035596539 9.41979 -2.01211 0.917502 9.41804 -2.01111 0.918535 0.30756 -0.272124 -0.0386038 0.35273 -0.281043 -0.0464262 0.0017577 -0.00100414 -0.00103279 -0.0451693 0.0089191 0.00782237 -0.355844 -0.0452028 9.4278 15.7 15.7 15 6.4 6.4 6
1767437153.045605125 9.42286 -2.01484 0.917105 9.42156 -2.01392 0.918059 0.306477 -0.27299 -0.0407719 0.351161 -0.281702 -0.0487428 0.00130929 -0.000916807 -0.000953918 -0.0446845 0.00871199 0.00797091 -0.383225 -0.0418409 9.44009 15.7 15.7 15 6.4 6.4 6
1767437153.057444105 9.42599 -2.01763 0.916678 9.42506 -2.01674 0.917561 0.305122 -0.273839 -0.0428791 0.349271 -0.282324 -0.0509321 0.00093324 -0.000891776 -0.000883108 -0.0441491 0.0084847 0.00805299 -0.409634 -0.0394804 9.45222 15.7 15.7 15 6.4 6.4 6
1767437153.065585438 9.42899 -2.02033 0.916246 9.42854 -2.01957 0.917041 0.30358 -0.274624 -0.0448032 0.347063 -0.282913 -0.0529969 0.00044741 -0.000765016 -0.000794996 -0.0434828 0.00828956 0.0081937 -0.435957 -0.0354174 9.46467 15.7 15.7 15 6.4 6.4 6
1767437153.075584138 9.43201 -2.02308 0.91579 9.432 -2.0224 0.916501 0.301781 -0.275384 -0.0466472 0.344543 -0.283471 -0.0549341 8.81502e-06 -0.000676493 -0.000711468 -0.0427618 0.0080873 0.00828694 -0.461403 -0.0319332 9.477 15.7 15.7 15 6.4 6.4 6
1767437153.085352134 9.435 -2.02582 0.915317 9.43543 -2.02524 0.915943 0.29975 -0.276109 -0.0483807 0.341718 -0.284001 -0.0567399 -0.000427274 -0.00058525 -0.000626261 -0.0419683 0.00789198 0.00835929 -0.486173 -0.0283499 9.48929 15.7 15.7 15 6.4 6.4 6
1767437153.095596492 9.43803 -2.02862 0.914818 9.43883 -2.02808 0.915367 0.297443 -0.27681 -0.0500326 0.338593 -0.284503 -0.0584153 -0.000805261 -0.000542194 -0.000548741 -0.0411501 0.00769234 0.00838268 -0.510102 -0.0254803 9.50142 15.7 15.7 15 6.4 6.4 6
1767437153.105619099 9.44098 -2.03139 0.914312 9.4422 -2.03093 0.914775 0.294937 -0.277466 -0.0515498 0.335176 -0.284978 -0.0599612 -0.00122042 -0.000458539 -0.000463353 -0.040239 0.0075113 0.00841144 -0.533457 -0.0218983 9.51358 15.7 15.7 15 6.4 6.4 6
1767437153.115453933 9.44389 -2.03414 0.913794 9.44553 -2.03378 0.914168 0.292217 -0.278083 -0.0529493 0.331472 -0.285425 -0.061382 -0.00164436 -0.000359284 -0.000374413 -0.0392546 0.00734177 0.0084327 -0.556102 -0.0180153 9.52572 15.7 15.7 15 6.4 6.4 6
1767437153.125519648 9.4468 -2.03692 0.913257 9.44883 -2.03664 0.913548 0.289242 -0.278671 -0.0542524 0.327487 -0.285845 -0.0626748 -0.00203085 -0.000287716 -0.000290317 -0.0382449 0.00717371 0.00842235 -0.577948 -0.0145255 9.53772 15.7 15.7 15 6.4 6.4 6
1767437153.135657694 9.4497 -2.03974 0.912703 9.45208 -2.0395 0.912915 0.286009 -0.27923 -0.0554561 0.32323 -0.286237 -0.0638405 -0.00237986 -0.000244303 -0.000211676 -0.0372204 0.00700713 0.00838442 -0.599024 -0.0114404 9.54958 15.7 15.7 15 6.4 6.4 6
1767437153.146213683 9.45256 -2.04255 0.912141 9.45529 -2.04236 0.912271 0.282566 -0.279749 -0.0565421 0.318706 -0.286598 -0.0648835 -0.00273317 -0.000188323 -0.0001307 -0.0361396 0.00684898 0.00834138 -0.619349 -0.00813044 9.56137 15.7 15.7 15 6.4 6.4 6
1767437153.155587003 9.45532 -2.0453 0.91158 9.45846 -2.04523 0.911618 0.278979 -0.280224 -0.057498 0.313922 -0.286929 -0.0658045 -0.00313398 -7.53258e-05 -3.82322e-05 -0.034943 0.00670455 0.00830651 -0.638841 -0.00392204 9.57314 15.7 15.7 15 6.4 6.4 6
1767437153.165733005 9.45819 -2.04821 0.910979 9.46157 -2.0481 0.910956 0.274976 -0.280688 -0.05839 0.308886 -0.287226 -0.0666012 -0.00337832 -0.000110303 2.34524e-05 -0.0339105 0.00653858 0.00821118 -0.657658 -0.00201415 9.5846 15.7 15.7 15 6.4 6.4 6
1767437153.175653047 9.46087 -2.05096 0.910403 9.46463 -2.05097 0.910286 0.270977 -0.281093 -0.0591265 0.303606 -0.28749 -0.067278 -0.0037634 8.24214e-06 0.00011655 -0.032629 0.00639732 0.00815153 -0.675447 0.00225311 9.59609 15.7 15.7 15 6.4 6.4 6
1767437153.185776615 9.46352 -2.05374 0.909816 9.46764 -2.05385 0.909611 0.266753 -0.281467 -0.0597621 0.298088 -0.287718 -0.0678359 -0.00411911 0.000108998 0.000205619 -0.0313347 0.00625144 0.00807383 -0.69235 0.00620648 9.60741 15.7 15.7 15 6.4 6.4 6
1767437153.195706540 9.46616 -2.05655 0.909217 9.47059 -2.05673 0.90893 0.262279 -0.281811 -0.0602986 0.292341 -0.287909 -0.0682758 -0.00443022 0.00017512 0.000286817 -0.0300612 0.00609821 0.00797724 -0.70842 0.00957932 9.61854 15.7 15.7 15 6.4 6.4 6
1767437153.208430881 9.46879 -2.0594 0.908605 9.47349 -2.05961 0.908245 0.257548 -0.282126 -0.0607336 0.286371 -0.288063 -0.0685991 -0.00469518 0.000203324 0.000359176 -0.028823 0.00593729 0.00786555 -0.723694 0.0123164 9.62947 15.7 15.7 15 6.4 6.4 6
1767437153.215614797 9.47134 -2.06223 0.907996 9.47632 -2.06249 0.907558 0.252681 -0.282404 -0.0610574 0.280189 -0.288179 -0.0688126 -0.00497815 0.000263329 0.000437596 -0.0275072 0.00577543 0.00775515 -0.737928 0.0154698 9.64027 15.7 15.7 15 6.4 6.4 6
1767437153.225631596 9.47382 -2.06502 0.907391 9.47909 -2.06537 0.90687 0.247685 -0.282646 -0.0612753 0.2738 -0.288256 -0.0689114 -0.00527416 0.000351753 0.000521383 -0.0261151 0.00561043 0.00763614 -0.751057 0.0189733 9.65085 15.7 15.7 15 6.4 6.4 6
1767437153.235616007 9.47628 -2.06786 0.906774 9.4818 -2.06825 0.90618 0.242428 -0.282859 -0.0613936 0.267215 -0.288295 -0.0688978 -0.00551555 0.000391822 0.000593804 -0.0247873 0.00543545 0.00750421 -0.763383 0.021661 9.6612 15.7 15.7 15 6.4 6.4 6
1767437153.245511223 9.47869 -2.07071 0.906156 9.48443 -2.07114 0.905492 0.236989 -0.283041 -0.0614095 0.260441 -0.288295 -0.0687742 -0.00574 0.0004255 0.000663865 -0.023452 0.00525429 0.00736471 -0.774716 0.0241633 9.67133 15.7 15.7 15 6.4 6.4 6
1767437153.255628452 9.481 -2.0735 0.905552 9.487 -2.07402 0.904805 0.231514 -0.283187 -0.0613275 0.253487 -0.288258 -0.0685418 -0.0060042 0.000521914 0.000746481 -0.0219733 0.00507037 0.00721436 -0.784641 0.0275088 9.68118 15.7 15.7 15 6.4 6.4 6
1767437153.265605835 9.48329 -2.07634 0.904937 9.4895 -2.0769 0.904121 0.225778 -0.283306 -0.0611464 0.246362 -0.288183 -0.0682026 -0.00620973 0.000562649 0.000815894 -0.0205836 0.00487751 0.00705619 -0.793755 0.0299234 9.69077 15.7 15.7 15 6.4 6.4 6
1767437153.275526384 9.48552 -2.07917 0.904327 9.49193 -2.07978 0.903442 0.219915 -0.283394 -0.0608702 0.239073 -0.288073 -0.0677594 -0.00640905 0.000611203 0.000885795 -0.0191589 0.00467949 0.00688918 -0.801681 0.0323554 9.70009 15.7 15.7 15 6.4 6.4 6
1767437153.285551570 9.48769 -2.082 0.903721 9.49428 -2.08266 0.902767 0.213915 -0.283452 -0.0605007 0.231631 -0.287928 -0.0672163 -0.00659501 0.000659041 0.000954267 -0.0177164 0.00447642 0.00671562 -0.80843 0.0346765 9.70911 15.7 15.7 15 6.4 6.4 6
1767437153.295445656 9.48979 -2.08483 0.90312 9.49656 -2.08554 0.902098 0.207805 -0.283481 -0.0600418 0.224044 -0.28775 -0.0665753 -0.00677313 0.000713965 0.0010229 -0.016239 0.00426896 0.0065335 -0.81391 0.0370019 9.71783 15.7 15.7 15 6.4 6.4 6
1767437153.305564664 9.49187 -2.0877 0.902514 9.49876 -2.08842 0.901435 0.201458 -0.283481 -0.0594838 0.216322 -0.287539 -0.0658392 -0.00689846 0.000713762 0.00107853 -0.0148645 0.00405788 0.00635538 -0.818522 0.0384155 9.72628 15.7 15.7 15 6.4 6.4 6
1767437153.315712041 9.49383 -2.09051 0.901928 9.50089 -2.09129 0.900781 0.195157 -0.283455 -0.0588543 0.208475 -0.287299 -0.0650115 -0.00705992 0.000782623 0.00114723 -0.0133179 0.00384371 0.00615722 -0.821348 0.0407473 9.73433 15.7 15.7 15 6.4 6.4 6
1767437153.325492430 9.49575 -2.09335 0.901343 9.50293 -2.09416 0.900135 0.188685 -0.283402 -0.0581349 0.200512 -0.287029 -0.0640951 -0.00718451 0.000818304 0.00120748 -0.0118267 0.00362766 0.00596018 -0.823081 0.0424933 9.74207 15.7 15.7 15 6.4 6.4 6
1767437153.335337047 9.4976 -2.09617 0.900767 9.5049 -2.09703 0.899499 0.18214 -0.283323 -0.0573373 0.192445 -0.286733 -0.0630936 -0.00729878 0.000858986 0.00126719 -0.0103054 0.00341015 0.00575633 -0.823408 0.0442157 9.74944 15.7 15.7 15 6.4 6.4 6
1767437153.345633686 9.49941 -2.09904 0.900191 9.50678 -2.0999 0.898874 0.17542 -0.283217 -0.0564499 0.184284 -0.286411 -0.0620106 -0.00737292 0.000857585 0.00131686 -0.00886472 0.00319372 0.00556073 -0.822664 0.0452271 9.7565 15.7 15.7 15 6.4 6.4 6
1767437153.355543139 9.50111 -2.10184 0.899637 9.50858 -2.10276 0.898259 0.168779 -0.283091 -0.0555087 0.176042 -0.286066 -0.0608514 -0.00747103 0.000917154 0.00137707 -0.00726288 0.00297499 0.00534262 -0.820003 0.0470338 9.7631 15.7 15.7 15 6.4 6.4 6
1767437153.365608635 9.50277 -2.10469 0.899084 9.5103 -2.10562 0.897657 0.161985 -0.282939 -0.0544834 0.16773 -0.285698 -0.0596179 -0.00752927 0.000934182 0.00142719 -0.00574481 0.00275899 0.00513444 -0.816251 0.0481277 9.76939 15.7 15.7 15 6.4 6.4 6
1767437153.376466061 9.50437 -2.10753 0.898541 9.51194 -2.10847 0.897067 0.155126 -0.282765 -0.0533874 0.15936 -0.28531 -0.0583141 -0.00756857 0.000941778 0.0014739 -0.00423419 0.00254515 0.00492672 -0.811181 0.0489986 9.77531 15.7 15.7 15 6.4 6.4 6
1767437153.385730505 9.50589 -2.11036 0.898014 9.51349 -2.11133 0.896491 0.148283 -0.282571 -0.0522356 0.150946 -0.284903 -0.0569452 -0.00760446 0.00096877 0.00152257 -0.0026633 0.00233211 0.00470963 -0.804595 0.0500713 9.78084 15.7 15.7 15 6.4 6.4 6
1767437153.395525795 9.50732 -2.11316 0.897502 9.51496 -2.11417 0.895929 0.141472 -0.282359 -0.0510336 0.142501 -0.284479 -0.0555143 -0.00763645 0.0010174 0.00157335 -0.00102856 0.00211977 0.0044807 -0.796512 0.051383 9.78596 15.7 15.7 15 6.4 6.4 6
1767437153.405650961 9.5087 -2.11598 0.896997 9.51634 -2.11702 0.895381 0.134571 -0.282126 -0.0497608 0.134038 -0.284039 -0.0540241 -0.00763656 0.00103271 0.00161621 0.000532901 0.00191288 0.0042633 -0.787435 0.0521398 9.79079 15.7 15.7 15 6.4 6.4 6
1767437153.415561552 9.51003 -2.11883 0.896501 9.51764 -2.11985 0.894848 0.127606 -0.281872 -0.048422 0.125571 -0.283584 -0.0524798 -0.00761031 0.00102199 0.0016528 0.0020345 0.00171182 0.00405782 -0.777358 0.0524535 9.79534 15.7 15.7 15 6.4 6.4 6
1767437153.425138122 9.5112 -2.12148 0.896052 9.51873 -2.1224 0.894382 0.121133 -0.281619 -0.0471297 0.11796 -0.283162 -0.0510454 -0.00753771 0.000925264 0.0016698 0.00317289 0.00154286 0.00391573 -0.768023 0.0514212 9.79933 15.7 15.7 15 6.4 6.4 6
1767437153.435506759 9.51242 -2.12442 0.895568 9.51998 -2.12552 0.893831 0.11395 -0.281322 -0.0456427 0.108684 -0.282634 -0.0492368 -0.00755623 0.00109649 0.00173674 0.0052664 0.00131205 0.00359408 -0.752953 0.0542899 9.8032 15.7 15.7 15 6.4 6.4 6
1767437153.445540495 9.51353 -2.12724 0.895117 9.52103 -2.12834 0.893347 0.107073 -0.28102 -0.044167 0.100292 -0.282142 -0.0475465 -0.00749154 0.00109737 0.00176981 0.00678069 0.00112205 0.00337951 -0.739449 0.0545977 9.80672 15.7 15.7 15 6.4 6.4 6
1767437153.455568487 9.51458 -2.13008 0.894678 9.52199 -2.13116 0.89288 0.100192 -0.280701 -0.0426404 0.0919538 -0.281639 -0.0458146 -0.00740668 0.00108124 0.0017985 0.00823858 0.000938711 0.0031742 -0.725093 0.0546092 9.80996 15.7 15.7 15 6.4 6.4 6
1767437153.465449646 9.51554 -2.13286 0.894264 9.52286 -2.13397 0.892431 0.093485 -0.280374 -0.0411038 0.0836834 -0.281128 -0.0440444 -0.00732593 0.00111714 0.00183318 0.00980161 0.000754137 0.0029406 -0.709368 0.0553258 9.81277 15.7 15.7 15 6.4 6.4 6
1767437153.475606806 9.51644 -2.13566 0.893861 9.52366 -2.13678 0.891999 0.0867635 -0.28003 -0.0395158 0.075495 -0.280608 -0.0422389 -0.00722066 0.00112416 0.00186155 0.0112685 0.000577718 0.0027231 -0.693011 0.055579 9.81534 15.7 15.7 15 6.4 6.4 6
1767437153.485506482 9.51727 -2.13845 0.893474 9.52437 -2.13958 0.891586 0.0801041 -0.279674 -0.0378945 0.0674025 -0.280081 -0.0404023 -0.00710116 0.00113034 0.00188788 0.0127016 0.00040622 0.00250773 -0.675847 0.0557768 9.81761 15.7 15.7 15 6.4 6.4 6
1767437153.499399637 9.51805 -2.14129 0.893098 9.52501 -2.14238 0.891191 0.0734198 -0.279301 -0.0362186 0.0594191 -0.279546 -0.038538 -0.00695705 0.00109512 0.00190691 0.0140007 0.000244991 0.00231936 -0.658263 0.0553342 9.81972 15.7 15.7 15 6.4 6.4 6
1767437153.505800399 9.51876 -2.14411 0.892741 9.52556 -2.14518 0.890815 0.0668351 -0.278918 -0.0345191 0.0515604 -0.279006 -0.0366837 -0.00680324 0.00106736 0.00192558 0.0152746 8.78573e-05 0.00216463 -0.639942 0.0549596 9.82176 15.7 15.7 15 6.4 6.4 6
1767437153.515476561 9.51938 -2.14682 0.892413 9.52604 -2.14796 0.890458 0.060575 -0.278539 -0.0328577 0.0438351 -0.27846 -0.0348057 -0.00666018 0.00114204 0.00195518 0.0167399 -7.9003e-05 0.00194802 -0.620129 0.0560263 9.82321 15.7 15.7 15 6.4 6.4 6
1767437153.525496323 9.51996 -2.14961 0.892092 9.52644 -2.15074 0.890119 0.0542135 -0.278139 -0.0311222 0.0362528 -0.277909 -0.0328926 -0.0064848 0.0011316 0.00197276 0.0179606 -0.000229591 0.00177043 -0.600382 0.0558245 9.82454 15.7 15.7 15 6.4 6.4 6
1767437153.535540819 9.52047 -2.15243 0.891785 9.52677 -2.15352 0.8898 0.0478835 -0.277725 -0.0293467 0.0288242 -0.277354 -0.0309528 -0.00629238 0.00108898 0.00198534 0.0190594 -0.000370967 0.00160606 -0.580314 0.0551208 9.82564 15.7 15.7 15 6.4 6.4 6
1767437153.545764624 9.52091 -2.1551 0.891512 9.527 -2.15601 0.889529 0.041991 -0.277325 -0.0276486 0.0222782 -0.27685 -0.0291941 -0.00609076 0.000917643 0.00198233 0.0197127 -0.000474241 0.00154549 -0.562798 0.0525342 9.82681 15.7 15.7 15 6.4 6.4 6
1767437153.556047642 9.52131 -2.15799 0.891232 9.52717 -2.1585 0.889274 0.0356968 -0.276881 -0.0257842 0.0158714 -0.276344 -0.0274239 -0.00585643 0.00051064 0.00195786 0.0198254 -0.00053695 0.00163977 -0.546571 0.0465108 9.82846 15.7 15.7 15 6.4 6.4 6
1767437153.565806584 9.52163 -2.16067 0.890991 9.52729 -2.16126 0.88901 0.0299812 -0.276463 -0.0240437 0.00892222 -0.275778 -0.0254353 -0.00566226 0.000591354 0.00198086 0.021059 -0.000684482 0.00139157 -0.524135 0.0474889 9.82843 15.7 15.7 15 6.4 6.4 6
1767437153.575253422 9.5219 -2.16339 0.890764 9.52734 -2.16374 0.888789 0.0243098 -0.276033 -0.0222695 0.00282625 -0.275267 -0.0236272 -0.00544862 0.000359091 0.00197431 0.0214835 -0.000765507 0.00135771 -0.505734 0.0439329 9.82904 15.7 15.7 15 6.4 6.4 6
1767437153.585837980 9.52212 -2.16627 0.890541 9.52734 -2.16677 0.888542 0.0184115 -0.275569 -0.0203714 -0.0044136 -0.274642 -0.0213999 -0.0052165 0.000500393 0.00199909 0.0228251 -0.000926799 0.00102853 -0.47982 0.0457106 9.82817 15.7 15.7 15 6.4 6.4 6
1767437153.595807924 9.52228 -2.16906 0.890344 9.52726 -2.16951 0.888338 0.012842 -0.275113 -0.0185261 -0.0107875 -0.274074 -0.0193747 -0.00498219 0.000455297 0.00200599 0.0236295 -0.00103887 0.00084853 -0.457074 0.0448034 9.82769 15.7 15.7 15 6.4 6.4 6
1767437153.606035466 9.52238 -2.1718 0.890168 9.52712 -2.17225 0.888154 0.007493 -0.274659 -0.0167018 -0.0169586 -0.27351 -0.0173528 -0.00474181 0.000446405 0.00201362 0.0244516 -0.00114879 0.000650958 -0.433738 0.0444204 9.82688 15.7 15.7 15 6.4 6.4 6
1767437153.615822103 9.52243 -2.17452 0.890011 9.52692 -2.17498 0.887991 0.00234546 -0.274205 -0.0148942 -0.022923 -0.272951 -0.0153385 -0.00449369 0.000463759 0.00202079 0.0252684 -0.0012535 0.000444317 -0.409923 0.0444299 9.8258 15.7 15.7 15 6.4 6.4 6
1767437153.625743595 9.52242 -2.17726 0.889872 9.52666 -2.17771 0.887847 -0.00270133 -0.273742 -0.013068 -0.0286766 -0.272399 -0.0133366 -0.00423742 0.000451477 0.00202439 0.0259753 -0.00134223 0.000268577 -0.385997 0.0440334 9.82465 15.7 15.7 15 6.4 6.4 6
1767437153.636435269 9.52237 -2.18002 0.889749 9.52635 -2.18043 0.887724 -0.00763757 -0.27327 -0.0112253 -0.034216 -0.271857 -0.0113505 -0.00397515 0.000409659 0.00202512 0.0265785 -0.00141375 0.000125199 -0.361962 0.0432403 9.82344 15.7 15.7 15 6.4 6.4 6
1767437153.645971903 9.52227 -2.18275 0.889646 9.52598 -2.18315 0.88762 -0.0123514 -0.272801 -0.00940824 -0.039538 -0.271324 -0.00938061 -0.00370616 0.000398402 0.00202573 0.0271865 -0.00147762 -2.7633e-05 -0.337496 0.0429279 9.82197 15.7 15.7 15 6.4 6.4 6
1767437153.655921180 9.52213 -2.18545 0.889562 9.52556 -2.18586 0.887536 -0.0168579 -0.272334 -0.00761287 -0.0446391 -0.270802 -0.00742582 -0.00342989 0.00040918 0.00202547 0.0277812 -0.00153222 -0.000187056 -0.312692 0.0429765 9.82027 15.7 15.7 15 6.4 6.4 6
1767437153.665928457 9.52194 -2.18818 0.889494 9.52509 -2.18856 0.887472 -0.0212433 -0.271859 -0.00580473 -0.049516 -0.270291 -0.00548629 -0.00315003 0.000387292 0.00202279 0.0282727 -0.00156818 -0.00031844 -0.287855 0.0425933 9.8185 15.7 15.7 15 6.4 6.4 6
1767437153.677513703 9.5217 -2.19093 0.889445 9.52457 -2.19126 0.887426 -0.0255033 -0.271375 -0.00398336 -0.0541652 -0.26979 -0.00356153 -0.00286899 0.000328927 0.00201833 0.0286619 -0.00158525 -0.000421835 -0.262999 0.0417207 9.81667 15.7 15.7 15 6.4 6.4 6
1767437153.685756360 9.52143 -2.19361 0.889414 9.524 -2.19396 0.8874 -0.0294547 -0.270905 -0.00222899 -0.0585827 -0.2693 -0.0016577 -0.00257591 0.000353227 0.00201383 0.0291281 -0.00160523 -0.000571287 -0.237636 0.0420862 9.81442 15.7 15.7 15 6.4 6.4 6
1767437153.695829500 9.52111 -2.19631 0.889401 9.5234 -2.19665 0.887393 -0.0332826 -0.270427 -0.000461014 -0.0627659 -0.26882 0.000246114 -0.00228305 0.000335184 0.00200744 0.0294833 -0.00160742 -0.000707128 -0.212336 0.0418675 9.81202 15.7 15.7 15 6.4 6.4 6
1767437153.705769494 9.52076 -2.19904 0.889405 9.52275 -2.19933 0.887405 -0.0369523 -0.269943 0.00130697 -0.0667106 -0.268347 0.00214551 -0.00199029 0.000292336 0.00199976 0.0297583 -0.00159623 -0.000838537 -0.187034 0.0413121 9.80944 15.7 15.7 15 6.4 6.4 6
1767437153.715869725 9.52037 -2.20175 0.889427 9.52206 -2.20202 0.887436 -0.0404099 -0.269462 0.00304943 -0.0704126 -0.267882 0.00403688 -0.00169361 0.000261349 0.00199077 0.0300027 -0.00157972 -0.000987443 -0.16163 0.0409453 9.80657 15.7 15.7 15 6.4 6.4 6
1767437153.726059370 9.51995 -2.20445 0.889466 9.52134 -2.20469 0.887486 -0.04365 -0.268983 0.00476232 -0.0738674 -0.267423 0.00591225 -0.00139236 0.00024633 0.00198008 0.0302174 -0.00156027 -0.00114993 -0.136163 0.040819 9.80345 15.7 15.7 15 6.4 6.4 6
1767437153.735883311 9.51951 -2.20708 0.889521 9.52059 -2.20736 0.887554 -0.0466335 -0.268513 0.00642164 -0.0770713 -0.266967 0.00777301 -0.00108018 0.000283527 0.00196649 0.0304378 -0.00154595 -0.00135137 -0.110604 0.0414534 9.79994 15.7 15.7 15 6.4 6.4 6
1767437153.746017111 9.51903 -2.20977 0.889594 9.5198 -2.21003 0.887641 -0.0494819 -0.268034 0.00809512 -0.0800209 -0.266516 0.0096189 -0.000776201 0.000262901 0.00195226 0.030539 -0.00151867 -0.00152379 -0.0852559 0.0412365 9.7964 15.7 15.7 15 6.4 6.4 6
